project,archive_ident,title,columns,defalut_value
ARCSS,106.ARCSS008,Greenland Summit Ice Cores,grant_code,
ARCSS,106.ARCSS009,ARCSS-LAII 1996 Aircraft Radiometric Data,grant_code,
ARCSS,106.ARCSS012,"Meteorology, Vegetation, Radiation, Microtopography, and Thaw Depth Data, Alaska, 1995-1996",grant_code,
ARCSS,106.ARCSS013,"Methane Flux Data, Alaska North Slope, 1994-1996",grant_code,
ARCSS,106.ARCSS014,"NOAA/CMDL World Climate Data, Global Historical Climatology Network for Alaska",grant_code,
ARCSS,106.ARCSS016,ETOP05 Elevation Data for Areas Greater than 50 degrees North,grant_code,
ARCSS,106.ARCSS017,GIS Data from the Alaska North Slope,grant_code,
ARCSS,106.ARCSS018,"Terrain and Vegetation of Toolik Lake, AK: Permanent Plots",grant_code,
ARCSS,106.ARCSS021,Russian Rivers Data Set,grant_code,
ARCSS,106.ARCSS022,Large Area Estimates of Carbon Fluxes of Arctic Landscapes,grant_code,
ARCSS,106.ARCSS027,"Snow Pit and Ice Core Data from Southern Greenland, 1984",grant_code,
ARCSS,106.ARCSS030,Model Output from the Arctic Region Climate System Model (ARCSyM),grant_code,
ARCSS,106.ARCSS031,"Point Barrow, Alaska and Vicinity Bathymetry",grant_code,
ARCSS,106.ARCSS033,"Active Layer Depth and Snow Depth, Kuparuk Basin, 1995",grant_code,
ARCSS,106.ARCSS037,"Snow Depth Measurements from Barrow, Alaska, 1994",grant_code,
ARCSS,106.ARCSS038,"Soil Temperatures for Happy Valley and Barrow, Alaska, USA",grant_code,
ARCSS,106.ARCSS043,"National Solar Radiation Data Base Hourly Solar Data from Alaska, 1961-1990",grant_code,
ARCSS,106.ARCSS045,Global Seasonal Snow Classification System,grant_code,
ARCSS,106.ARCSS046,"Regional Survey of Greenland, 1988 - Snow Pit Data",grant_code,
ARCSS,106.ARCSS048,"Snow Pit Data from Greenland Summit, 1987",grant_code,
ARCSS,106.ARCSS049,"Snow Pit Data from Greenland Summit, 1989 to 1993",grant_code,
ARCSS,106.ARCSS051,LAII Alaska Landscape Flux Survey NOAA/ATDD Long-EZ Aircraft Data,grant_code,
ARCSS,106.ARCSS052,"Model Output from the Marine Biology Laboratory General Ecosystem Model (MBL-GEM) for Toolik Lake, 1921-2144, and the Kuparuk River Basin, 1995",grant_code,
ARCSS,106.ARCSS054,"Western Arctic Mooring CTD and ADCP Data, 1992-1995",grant_code,
ARCSS,106.ARCSS056,"Soil Survey along the Dempster Highway, Yukon Territory, Canada",grant_code,
ARCSS,106.ARCSS057,"Soil Temperatures, Toolik Lake, Alaska, 1995 and 1996",grant_code,
ARCSS,106.ARCSS058,"Canopy Foliage Area Index, Toolik Lake, Alaska, 1995 and 1996",grant_code,
ARCSS,106.ARCSS060,"Sedimentary Denitrification Rates from the Bering, Chukchi, and Beaufort Seas",grant_code,
ARCSS,106.ARCSS064,"SCICEX Hydrographic Data, 1997 and 1998",grant_code,
ARCSS,106.ARCSS070,"SCICEX Dissolved Barium Data, 1993-1997",grant_code,
ARCSS,106.ARCSS077,Physical and Chemical Properties from Selected Expeditions in the Arctic Ocean,grant_code,
ARCSS,106.ARCSS078,Russian Historical Soil Temperature Data,grant_code,
ARCSS,106.ARCSS081,Canadian Transect of Soils and Vegetation for the Circumpolar Arctic Vegetation Map,grant_code,
ARCSS,106.ARCSS083,Happy Valley Permanent Vegetation Plots,grant_code,
ARCSS,106.ARCSS084,"Vegetation and Site Characterization, 1998-99 ATLAS Grid Transect, Northern Alaska",grant_code,
ARCSS,106.ARCSS087,"N-Factor Values and Air and Ground Surface Temperatures, Kuparuk River Basin, Alaska",grant_code,
ARCSS,106.ARCSS090,"Controls on Carbon Flux in Moist Acidic Versus Nonacidic Tundra, Arctic LTER Data",grant_code,
ARCSS,106.ARCSS092,Eurasian River Historical Nutrient and Sediment Flux Data,grant_code,
ARCSS,106.ARCSS096,"Model Output from MBL-GEM III for a Typical Tussock-Tundra Hill Slope, 1921-2100",grant_code,
ARCSS,106.ARCSS102,"Arctic Ocean Barium Concentrations, 1993",grant_code,
ARCSS,106.ARCSS103,"Thaw Depth and Vegetation Radiance Measurements, Happy Valley, AK, 1994",grant_code,
ARCSS,106.ARCSS105,"Hydrographic Parameters from Fram Strait and Denmark Strait, 1998",grant_code,
ARCSS,106.ARCSS107,"Barium Concentrations and Salinity in Arctic River Estuaries, 1993-1996",grant_code,
ARCSS,106.ARCSS131,West Siberian Lowland Peatland GIS Data Collection,grant_code,
ARCSS,106.ARCSS173,"Meteorological and Radio Brightness Observations of Thawing Permafrost Near Toolik Lake, Alaska, 2004",grant_code,
ARCSS,106.ARCSS910,Snow Depth Yearly Measurements at Toolik Station 1995-2001,grant_code,
ARCSS,106.265,"Intersection of Climate Change, Water Resources and Humans in the Arctic",grant_code,
ARCSS,106.238,ArcticRIMS: Daily Precipitation From Monthly Station Records And Disaggregation,grant_code,
ARCSS,106.239,ArcticRIMS: Daily Precipitation From Statistical Reconstructions,grant_code,
ARCSS,106.242,ArcticRIMS: NCEP Reanalysis Vapor Pressure,grant_code,
ARCSS,106.243,ArcticRIMS: NCEP Reanalysis ShortWaveUp Radiation,grant_code,
ARCSS,106.244,ArcticRIMS: NCEP Reanalysis Wind Direction,grant_code,
ARCSS,106.245,ArcticRIMS: NCEP Reanalysis Wind Speed,grant_code,
ARCSS,106.ARCSS161,"ArcticRIMS: A Regional, Integrated Hydrological Monitoring System for the Pan-Arctic Landmass",grant_code,
ARCSS,106.247,ArcticRIMS: NCEP Reanalysis ShortWaveNet Radiation,grant_code,
ARCSS,106.248,ArcticRIMS: NCEP Reanalysis LongWaveDown Radiation,grant_code,
ARCSS,106.249,ArcticRIMS: NCEP Reanalysis ShortWaveDown Radiation,grant_code,
ARCSS,106.251,ArcticRIMS: Daily Simulated runoff from Pan-Arctic Water Balance Model,grant_code,
ARCSS,106.252,ArcticRIMS: Snow Water Equivalent,grant_code,
ARCSS,106.253,"ArcticRIMS: Daily Temperature, Topographically Adjusted",grant_code,
ARCSS,106.254,ArcticRIMS: NCEP Reanalysis Temperature,grant_code,
ARCSS,106.240,ArcticRIMS: NCEP Reanalysis Precipitation,grant_code,
ARCSS,106.255,ArcticRIMS: NCEP Reanalysis Maximum Temperature,grant_code,
ARCSS,106.256,ArcticRIMS: NCEP Reanalysis Minimum Temperature,grant_code,
ARCSS,106.258,ArcticRIMS: Daily Thaw Depth and Frozen Ground Depth,grant_code,
ARCSS,106.259,"ArcticRIMS: Daily Thaw Depth and Frozen Ground Depth, Based on ERA-40 2-meter",grant_code,
ARCSS,106.260,ArcticRIMS: SSM/I Freeze Thaw 5-day Composites,grant_code,
ARCSS,106.257,ArcticRIMS: 2m Air Temperature From ERA-40 Re-analysis,grant_code,
ARCSS,106.241,ArcticRIMS: Precipitation From ERA-40 Re-analysis,grant_code,
ARCSS,106.246,ArcticRIMS: NCEP Reanalysis LongWaveNet Radiation,grant_code,
ARCSS,106.250,ArcticRIMS: NCEP Reanalysis LongWaveUp Radiation,grant_code,
ARCSS,106.264,"Halomethane and methane net fluxes in northern Alaskan tundra, Barrow and Toolik Lake",grant_code,
ARCSS,106.215,"North Pole Environmental Observatory (NPEO) Nutrient, Chlorophyll, and Hydrographic Profiles",grant_code,
ARCSS,106.282,"ArcticRIMS: Daily Simulated Runoff From Pan-Arctic Water Balance Model , Aggregated by Administrative Regions",grant_code,
ARCSS,106.287,"ArcticRIMS: NCEP Reanalysis Minimum Temperature, Aggregated by Administrative Regions",grant_code,
ARCSS,106.293,Proceedings of the International Conferences on Permafrost 1963-2008,grant_code,
ARCSS,106.292,Canadian Archipelago Throughflow Study (CATS),grant_code,
ARCSS,106.301,BAID: RADARSAT and ERS satellite  SAR Images,grant_code,
ARCSS,106.ARCSS041,"Thickness, Salinity and Stable Isotope Composition of Sea Ice Samples from the Laptev Sea, 1999",grant_code,
ARCSS,106.ARCSS182,Gridded ERA-40 Reanalysis Data for Western Arctic Linkage Experiment (WALE),grant_code,
ARCSS,106.303,HLY08-03 Physiological and Biochemical Characteristics of Krill,grant_code,
ARCSS,106.211,SNACS Atmospheric Model: Time Series Data - Daily averages,grant_code,
ARCSS,106.231,Pan-Arctic Land Surface (PALS) model drivers and outputs,grant_code,
ARCSS,106.302,BAID: NARL BAR flights Index by Quad (1948-49),grant_code,
ARCSS,106.ARCSS085,Declassified Satellite Imagery Acquired Near Barrow Alaska,grant_code,
ARCSS,106.ARCSS130,A Half-Century of Change in Arctic Alaskan Shrubs: A Photographic-Based Assessment,grant_code,
ARCSS,13.834,SHEBA Composite Data Observations,grant_code,
ARCSS,106.313,Barrow Area Remote Sensing - Brw Be Land Cover,grant_code,
ARCSS,106.314,Brw Be Land Cover- 2008,grant_code,
ARCSS,106.316,Barrow Area Remote Sensing - Digital Elevation Model,grant_code,
ARCSS,106.321,Barrow Area Remote Sensing - Brw Be Drainage,grant_code,
ARCSS,106.318,Barrow Area Remote Sensing - Brw Be Catchment,grant_code,
ARCSS,106.320,Barrow Area Remote Sensing - Brw Be Dikes,grant_code,
ARCSS,106.324,Barrow Area Remote Sensing - Brw Be Matted Trail,grant_code,
ARCSS,106.323,Brw Be Drainage Lines,grant_code,
ARCSS,106.317,Barrow Area Remote Sensing - BAID Be Research Sites,grant_code,
ARCSS,106.319,Barrow Area Remote Sensing - Brw Be Board Walk,grant_code,
ARCSS,106.326,Barrow Area Remote Sensing - Tramlines,grant_code,
ARCSS,106.315,Barrow Area Remote Sensing - Brw Peninsula Land Cover,grant_code,
ARCSS,106.327,Barrow Area Remote Sensing - Brw Be Treatment Areas,grant_code,
ARCSS,106.329,"Runoff, Snow, Soil Moisture, Soil Temperature, and Water Level Measurements from BEO",grant_code,
ARCSS,106.328,Barrow Area NonGis Data and Tramline Pictures,grant_code,
ARCSS,106.ARCSS072,"SCICEX Hydrographic Data, 1993",grant_code,
ARCSS,106.ARCSS079,Chemical and Isotopic Tracers from the Arctic Ocean,grant_code,
ARCSS,106.ARCSS110,"Terrain and Vegetation of Imnavait Creek, AK: Permanent Plots",grant_code,
ARCSS,106.ARCSS111,"Terrain and Vegetation of Imnavait Creek, AK: Toposequence Study",grant_code,
ARCSS,106.ARCSS112,"Terrain and Vegetation of Imnavait Creek, AK: Classification and Mapping",grant_code,
ARCSS,106.ARCSS034,"Borehole Temperatures from the North Slope of Alaska, 1977-2002",grant_code,
ARCSS,106.337,Total and tall shrub cover on the North Slope of Alaska,grant_code,
ARCSS,106.362,Canister sampling during OASIS Barrow field intensive Spring 2009,grant_code,
ARCSS,106.364,Formaldehyde measurements during OASIS Barrow field intensive Spring 2009,grant_code,
ARCSS,106.366,Location information and pictures of the OASIS Barrow field intensive Spring 2009,grant_code,
ARCSS,106.367,OH reactivity measurements during OASIS Barrow field intensive Spring 2009,grant_code,
ARCSS,106.368,"Ozone, NOx, and NOy measurements during OASIS Barrow field intensive Spring 2009",grant_code,
ARCSS,106.369,Peroxy acetyl nitrate measurements during OASIS Barrow field intensive Spring 2009,grant_code,
ARCSS,106.370,Meteorology measurements during OASIS Barrow field intensive Spring 2009,grant_code,
ARCSS,106.375,Time-corrected Low Resolution Timelapse Movies for Columbia Glacier,grant_code,
ARCSS,106.376,Time-corrected Low Resolution Timelapse Images for Columbia Glacier,grant_code,
ARCSS,106.377,Time-corrected High Resolution Timelapse Images for Columbia Glacier,grant_code,
ARCSS,106.379,"Digital Elevation Models for Aerial Stereographic Flights, 2002-2010",grant_code,
ARCSS,106.380,"Orthorectified Mosaics for Aerial Stereographic Flights, 2002-2009",grant_code,
ARCSS,106.381,"Hillshade Rasters for Digital Elevation Models, 2002-2010",grant_code,
ARCSS,106.383,"Glacier Surface Velocity Fields from Columbia Glacier, 2004-2010",grant_code,
ARCSS,106.404,"ECCO2 model Arctic Domain, 18km",grant_code,
ARCSS,106.405,"ECCO2 model Arctic Domain, 4km",grant_code,
ARCSS,106.406,SBI Cruise HLY0201 merged bottle dataset,grant_code,
ARCSS,106.409,SBI Cruise HLY0403 merged bottle dataset,grant_code,
ARCSS,106.408,SBI Cruise HLY0402 merged bottle dataset,grant_code,
ARCSS,106.410,SBI Cruise NBP03-04a merged bottle dataset,grant_code,
ARCSS,106.407,SBI Cruise HLY0203 merged bottle dataset,grant_code,
ARCSS,106.417,Sea Ice Melt Ponds: Line Photo Composites,grant_code,
ATLAS,46.796,CALM Home Page,grant_code,
ATLAS,46.804,Satellite Data Resources,grant_code,
ATLAS,46.805,Surface Meteorological Data Resources,grant_code,
ATLAS,46.6100,North Slope: Chandalar Shelf Temp & Soil Moisture Excel Data,grant_code,
ATLAS,46.6110,North Slope: Deadhorse Temp & Soil Moisture Excel Data,grant_code,
ATLAS,46.6120,North Slope: Franklin Bluffs Temp & Soil Moisture Excel Data,grant_code,
ATLAS,46.6130,North Slope: Galbraith Lake Temp & Soil Moisture Excel Data,grant_code,
ATLAS,46.6140,North Slope: Toolik Lake Temp & Soil Moisture Excel Data,grant_code,
ATLAS,46.6150,North Slope: West Dock Temp & Soil Moisture Excel Data,grant_code,
ATLAS,46.610,North Slope: Chandalar Shelf Temp & Soil Moisture Data,grant_code,
ATLAS,46.611,North Slope: Deadhorse Temp & Soil Moisture Data,grant_code,
ATLAS,46.612,North Slope: Franklin Bluffs Temp & Soil Moisture Data,grant_code,
ATLAS,46.613,North Slope: Galbraith Lake Temp & Soil Moisture Data,grant_code,
ATLAS,46.614,North Slope: Toolik Lake Temp & Soil Moisture Data,grant_code,
ATLAS,46.615,North Slope: West Dock Temp & Soil Moisture Data,grant_code,
ATLAS,46.758,Council Climate NCAR ISS RASS Virtual Temperatures (ASCII),grant_code,
ATLAS,46.759,Council Climate NCAR ISS 915 Mhz Profiler Winds (ASCII),grant_code,
ATLAS,46.760,Council Climate NCAR ISS RASS Virtual Temperatures for Tundra Site(C2)(ASCII),grant_code,
ATLAS,46.761,Council Climate NCAR ISS 915 Mhz Profiler Winds for Tundra Site(C2)(ASCII),grant_code,
ATLAS,46.762,Council Climate NCAR ISS High Resolution Soundings for Tundra Site(C2)(ASCII),grant_code,
ATLAS,46.763,Council Climate NCAR ISS RASS Virtual Temps for Dry Tundra Site (C8)(ASCII),grant_code,
ATLAS,46.764,Council Climate NCAR ISS 915 Mhz Prof Winds for Dry Tundra Site (C8)(ASCII),grant_code,
ATLAS,56.001,"Toolik Dry Tundra Ecosystem Flux [Welker, J., J. Fahnestock]",grant_code,
ATLAS,56.002,"Toolik Moist Tundra Ecosystem Flux [Welker, J., J. Fahnestock]",grant_code,
ATLAS,56.003,"Toolik Inorganic Nitrogen Uptake of Snow Covered Plants [Welker, J., C. Bilbrough]",grant_code,
ATLAS,56.004,"Toolik Extractable Soil Nitrogen and Net Nitrogen Mineralization Data [Welker, J., C. Bilbrough]",grant_code,
ATLAS,56.902,"Spatial Characteristics of AVHRR-NDVI [Jia, J., H. Epstein, D. Walker]",grant_code,
ATLAS,56.958,"Toolik Litter Study [Welker, J., J. Fahnestock]",grant_code,
ATLAS,46.100,"East Siberian Transect - Air, Ground Temperature and Snow Depth [Romanovsky, V.]",grant_code,
ATLAS,46.200,"Ivotuk Flux and Climate Data [Beringer, J.]",grant_code,
ATLAS,46.201,"Ivotuk Climate Data - MAT Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.2010,"Ivotuk Climate Data - MAT Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.202,"Ivotuk Flux Data - MAT Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.2020,"Ivotuk Flux Data - MAT Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.203,"Ivotuk Climate Data - Shrub Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.2030,"Ivotuk Climate Data - Shrub Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.204,"Ivotuk Flux Data - Shrub Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.2040,"Ivotuk Flux Data - Shrub Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.205,"Ivotuk Climate Data - MNT Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.2050,"Ivotuk Climate Data - MNT Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.206,"Ivotuk Flux Data - MNT Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.2060,"Ivotuk Flux Data - MNT Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.207,"Ivotuk Climate Data - Moss Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.2070,"Ivotuk Climate Data - Moss Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.208,"Ivotuk Flux Data - Moss Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.2080,"Ivotuk Flux Data - Moss Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.210,"Daily Average Soil, Air and Ground Temperatures - Ivotuk Moist Acidic Tundra Site [Romanovsky, V.]",grant_code,
ATLAS,46.211,"Daily Average Soil, Air and Ground Temperatures - Ivotuk Moist Acidic Tundra Site [Romanovsky, V.]",grant_code,
ATLAS,46.212,"Daily Average Soil, Air and Ground Temperatures - Ivotuk Moist non-Acidic Tundra Site [Romanovsky, V.]",grant_code,
ATLAS,46.213,"Daily Average Soil, Air and Ground Temperatures - Ivotuk Moist non-Acidic Tundra Site [Romanovsky, V.]",grant_code,
ATLAS,46.214,"Daily Average Soil, Air and Ground Temperatures - Ivotuk Moss Site [Romanovsky, V.]",grant_code,
ATLAS,46.215,"Daily Average Soil, Air and Ground Temperatures - Ivotuk Moss Site [Romanovsky, V.]",grant_code,
ATLAS,46.216,"Daily Average Soil, Air and Ground Temperatures - Ivotuk Shrub Site [Romanovsky, V.]",grant_code,
ATLAS,46.217,"Daily Average Soil, Air and Ground Temperatures - Ivotuk Shrub Site [Romanovsky, V.]",grant_code,
ATLAS,46.218,"Hourly Average Soil, Air and Ground Temperatures - Council Forest Site [Romanovsky, V.]",grant_code,
ATLAS,46.219,"Daily Average Soil, Air and Ground Temperatures - Council Forest Site [Romanovsky, V.]",grant_code,
ATLAS,46.220,"Hourly Average Soil, Air and Ground Temperatures - Council Shrub Site [Romanovsky, V.]",grant_code,
ATLAS,46.221,"Daily Average Soil, Air and Ground Temperatures - Council Shrub Site [Romanovsky, V.]",grant_code,
ATLAS,46.222,"Hourly Average Soil, Air and Ground Temperatures - Council Tundra Site [Romanovsky, V.]",grant_code,
ATLAS,46.223,"Daily Average Soil, Air and Ground Temperatures - Council Tundra Site [Romanovsky, V.]",grant_code,
ATLAS,46.224,"Hourly Average Soil, Air and Ground Temperatures - Council Woodland Site [Romanovsky, V.]",grant_code,
ATLAS,46.225,"Daily Average Soil, Air and Ground Temperatures - Council Woodland Site [Romanovsky, V.]",grant_code,
ATLAS,46.300,"Arctic Regional Climate System (ARCSYM) Model Output [Lynch, A.]",grant_code,
ATLAS,46.310,"Seward Peninsula Tree Age Data [Lloyd, A.]",grant_code,
ATLAS,46.311,"Seward Peninsula Tree Establishment Data [Lloyd, A.]",grant_code,
ATLAS,46.312,"Seward Peninsula Tree Ring Data [Lloyd, A.]",grant_code,
ATLAS,46.313,"Seward Peninsula Tree Establishment Metadata [Lloyd, A.]",grant_code,
ATLAS,46.314,"Seward Peninsula Tree Ring Metadata [Lloyd, A.]",grant_code,
ATLAS,46.400,"Toolik Hourly Average Weather Data [Shaver, G.]",grant_code,
ATLAS,46.401,"Toolik Daily Average Weather Data [Shaver, G.]",grant_code,
ATLAS,46.402,"Toolik 3-Hourly Average Weather Data [Shaver, G.]",grant_code,
ATLAS,46.403,"Toolik 3-Hourly Average Weather Data [Shaver, G.]",grant_code,
ATLAS,46.404,"Toolik Daily Average Weather Data [Shaver, G.]",grant_code,
ATLAS,46.405,"Toolik Hourly Average Weather Data [Shaver, G.]",grant_code,
ATLAS,46.406,"Toolik Daily Average Weather Data [Shaver, G.]",grant_code,
ATLAS,46.407,"Toolik Hourly Average Weather Data [Shaver, G.]",grant_code,
ATLAS,46.408,"Toolik 3-Hourly Average Weather Data [Shaver, G.]",grant_code,
ATLAS,46.500,"Barrow CO2, H2O and Heat Flux Data [Oechel, W.]",grant_code,
ATLAS,46.501,"Atqasuk CO2, H2O and Heat Flux Data [Oechel, W.]",grant_code,
ATLAS,46.502,"U-pad CO2, H2O and Heat Flux Data [Oechel, W.]",grant_code,
ATLAS,46.503,"Wadati Conference Hydrologic Response Abstract [Hinzman, L., D. Kane, D. Goering]",grant_code,
ATLAS,46.510,"Happy Valley: CO2, H2O and Heat Flux Data (ASCII) [Oechel, W.]",grant_code,
ATLAS,46.5100,"Happy Valley: CO2, H2O and Heat Flux Data (Excel) [Oechel, W.]",grant_code,
ATLAS,46.515,"Ivotuk Biomass, NDVI, LAI Data (Excel) [Epstein, H., S. Riedel, D. Walker]",grant_code,
ATLAS,46.516,"Ivotuk Mean NDVI, LAI Data [Epstein, H., S. Riedel, D. Walker]",grant_code,
ATLAS,46.517,"Ivotuk Raw NDVI Data [Epstein, H., S. Riedel, D. Walker]",grant_code,
ATLAS,46.518,"Ivotuk Raw LAI Data [Epstein, H., S. Riedel, D. Walker]",grant_code,
ATLAS,46.519,"Ivotuk Seasonal Mean Phytomass Data [Epstein, H., S. Riedel, D. Walker]",grant_code,
ATLAS,46.520,"Ivotuk Peak Phytomass Data [Epstein, H., S. Riedel, D. Walker]",grant_code,
ATLAS,46.521,"Ivotuk Period 1 Phytomass Data [Epstein, H., S. Riedel, D. Walker]",grant_code,
ATLAS,46.522,"Ivotuk Period 2 Phytomass Data [Epstein, H., S. Riedel, D. Walker]",grant_code,
ATLAS,46.523,"Ivotuk Period 3 Phytomass Data [Epstein, H., S. Riedel, D. Walker]",grant_code,
ATLAS,46.524,"Ivotuk Period 4 Phytomass Data [Epstein, H., S. Riedel, D. Walker]",grant_code,
ATLAS,46.525,"Ivotuk Period 5 Phytomass Data [Epstein, H., S. Riedel, D. Walker]",grant_code,
ATLAS,46.526,"Ivotuk Period 6 Phytomass Data [Epstein, H., S. Riedel, D. Walker]",grant_code,
ATLAS,46.527,"Ivotuk Period 7 Phytomass Data [Epstein, H., S. Riedel, D. Walker]",grant_code,
ATLAS,46.528,"Ivotuk CALM-MAT Thawed Soil Depth (ASCII) [Epstein, H., D. Walker]",grant_code,
ATLAS,46.529,"Ivotuk CALM-MAT Thawed Soil Depth (Excel) [Epstein, H., D. Walker]",grant_code,
ATLAS,46.600,"Ivotuk LAI Measurements [Copass, C.]",grant_code,
ATLAS,46.619,"Council Flux Data - Site 1 Spruce Forest (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6190,"Council Flux Data - Site 1 Spruce Forest (Excel) [Beringer, J.]",grant_code,
ATLAS,46.620,"Council Climate Data - Site 2 Tundra (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6200,"Council Climate Data - Site 2 Tundra (Excel) [Beringer, J.]",grant_code,
ATLAS,46.621,"Council Flux Data - Site 2 Tundra (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6210,"Council Flux Data - Site 2 Tundra (Excel) [Beringer, J.]",grant_code,
ATLAS,46.622,"Council Climate Data - Site 3 Shrub (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6220,"Council Climate Data - Site 3 Shrub (Excel) [Beringer, J.]",grant_code,
ATLAS,46.623,"Council Flux Data - Site 3 Shrub (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6230,"Council Flux Data - Site 3 Shrub (Excel) [Beringer, J.]",grant_code,
ATLAS,46.624,"Council Climate Data - Site 4 Woodland (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6240,"Council Climate Data - Site 4 Woodland (Excel) [Beringer, J.]",grant_code,
ATLAS,46.625,"Council Flux Data - Site 4 Woodland (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6250,"Council Flux Data - Site 4 Woodland (Excel) [Beringer, J.]",grant_code,
ATLAS,46.626,"Council Climate Data - Site 6 Low Shrub (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6260,"Council Climate Data - Site 6 Low Shrub (Excel) [Beringer, J.]",grant_code,
ATLAS,46.627,"Council Flux Data - Site 6 Low Shrub (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6270,"Council Flux Data - Site 6 Low Shrub (Excel) [Beringer, J.]",grant_code,
ATLAS,46.628,"Council Climate Data - Site 8 Burned Tundra (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6280,"Council Climate Data - Site 8 Burned Tundra (Excel) [Beringer, J.]",grant_code,
ATLAS,46.629,"Council Flux Data - Site 8 Burned Tundra (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6290,"Council Flux Data - Site 8 Burned Tundra (Excel) [Beringer, J.]",grant_code,
ATLAS,46.617,"Council Climate Data - Site 1 Spruce Forest (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6170,"Council Climate Data - Site 1 Spruce Forest (Excel) [Beringer, J.]",grant_code,
ATLAS,46.6171,"Council Site Characteristics [Beringer, J.]",grant_code,
ATLAS,46.653,"Council Bulk Density Data (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6530,"Council Bulk Density Data (Excel) [Beringer, J.]",grant_code,
ATLAS,46.654,"Council Climate Data - Burned Tundra Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6540,"Council Climate Data - Burned Tundra Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.655,"Council Flux Data - Burned Tundra Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6550,"Council Flux Data - Burned Tundra Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.656,"Council Climate Data - Forest Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6560,"Council Climate Data - Forest Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.657,"Council Flux Data - Forest Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6570,"Council Flux Data - Forest Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.658,"Council Climate Data - Heath Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6580,"Council Climate Data - Heath Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.659,"Council Flux Data - Heath Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6590,"Council Flux Data - Heath Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.660,"Council Climate Data - NCAR ISS Tundra Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6600,"Council Climate Data - NCAR ISS Tundra Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.661,"Council Flux Data - NCAR ISS Tundra Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6610,"Council Flux Data - NCAR ISS Tundra Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.662,"Council Climate Data - Shallow Lake Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6620,"Council Climate Data - Shallow Lake Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.663,"Council Flux Data - Shallow Lake Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6630,"Council Flux Data - Shallow Lake Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.664,"Council Climate Data - Shrub Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6640,"Council Climate Data - Shrub Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.665,"Council Flux Data - Shrub Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6650,"Council Flux Data - Shrub Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.666,"Council Climate Data - Tundra Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6660,"Council Climate Data - Tundra Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.667,"Council Flux Data - Tundra Site (ASCII) [Beringer, J.]",grant_code,
